"account_id","post_id","Category","Page","Post.URL","Date.Published","Post.Type","Rating","Debate","share_count","reaction_count","comment_count"
219367258105115,1281614831880347,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1281614831880347","2016-09-19","link","mostly true","",19,90,88
184096565021911,1041471579284401,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041471579284401","2016-09-26","video","mostly true","yes",12,67,23
62317591679,10153847908561680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153847908561680","2016-09-21","link","mostly true","",1,14,13
440106476051475,1246448645417250,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246448645417250","2016-09-19","link","mostly true","",734,3052,91
135665053303678,552850458251800,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/552850458251800","2016-09-22","link","mostly true","",858,496,50
346937065399354,1247777691981949,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1247777691981949","2016-09-21","video","mixture of true and false","",119516,54316,6523
146422995398181,1446984445342023,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1446984445342023","2016-09-19","link","mostly true","",132,866,183
184096565021911,1038926896205536,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1038926896205536","2016-09-23","link","mostly true","",5,61,22
346937065399354,1245835812176137,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245835812176137","2016-09-19","video","mostly true","",63291,30011,13510
346937065399354,1248473691912349,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1248473691912349","2016-09-23","photo","no factual content","",13587,20665,528
389658314427637,1540815292645261,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540815292645261","2016-09-27","photo","no factual content","",8970,11470,122
219367258105115,1286792788029218,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1286792788029218","2016-09-23","link","mostly true","",62,445,182
62317591679,10153843408101680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153843408101680","2016-09-20","text","mostly true","",2,58,26
219367258105115,1290970974278066,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290970974278066","2016-09-27","video","no factual content","yes",117,304,270
135665053303678,553011714902341,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/553011714902341","2016-09-23","link","mostly true","",57,186,16
346937065399354,1253200038106381,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1253200038106381","2016-09-27","photo","no factual content","yes",5030,14138,373
346937065399354,1248608988565486,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1248608988565486","2016-09-23","photo","no factual content","",18056,37849,861
219367258105115,1291269840914846,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1291269840914846","2016-09-27","link","no factual content","",10,78,141
440106476051475,1250009591727822,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1250009591727822","2016-09-23","link","mostly true","",215,1560,252
114517875225866,1472059186138388,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1472059186138388","2016-09-27","video","mostly true","yes",211158,73348,13530
389658314427637,1535693429824114,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1535693429824114","2016-09-22","link","mixture of true and false","",101,579,343
135665053303678,554504701419709,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554504701419709","2016-09-27","link","mostly true","",12,51,73
62317591679,10153841890571680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153841890571680","2016-09-19","link","mostly true","",41,218,81
135665053303678,554123798124466,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554123798124466","2016-09-26","link","no factual content","",15,57,1
219367258105115,1291653534209810,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1291653534209810","2016-09-27","link","mostly true","",88,717,57
114517875225866,1467409646603342,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1467409646603342","2016-09-23","link","mostly true","",505,2429,118
62317591679,10153845031091680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153845031091680","2016-09-20","link","mostly true","",15,83,10
114517875225866,1466055430072097,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1466055430072097","2016-09-22","link","mixture of true and false","",3582,7945,629
135665053303678,554490431421136,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554490431421136","2016-09-27","video","mixture of true and false","yes",NA,66,32
219367258105115,1291002827608214,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1291002827608214","2016-09-27","video","mostly true","",110,627,516
219367258105115,1283569618351535,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1283569618351535","2016-09-20","link","mixture of true and false","",269,1195,255
146422995398181,1452127004827767,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1452127004827767","2016-09-23","link","mostly true","",3658,9777,3388
440106476051475,1253646368030811,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1253646368030811","2016-09-27","link","mostly false","yes",3616,8807,338
184096565021911,1037947399636819,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1037947399636819","2016-09-22","video","mostly true","",92,507,17
62317591679,10153844101236680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153844101236680","2016-09-20","link","mostly true","",78,772,518
440106476051475,1248228565239258,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248228565239258","2016-09-22","link","mostly true","",20,336,10
62317591679,10153861538176680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153861538176680","2016-09-26","link","mostly true","yes",774,3586,208
184096565021911,1041523679279191,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041523679279191","2016-09-26","photo","mostly true","yes",3,5,12
135665053303678,552582518278594,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/552582518278594","2016-09-22","link","no factual content","",32,14,3
62317591679,10153852087691680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153852087691680","2016-09-23","link","mostly true","",54,472,348
135665053303678,554127454790767,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554127454790767","2016-09-26","link","mostly false","",1178,3724,67
135665053303678,552464218290424,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/552464218290424","2016-09-21","link","mixture of true and false","",39,114,21
146422995398181,1452406928133108,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1452406928133108","2016-09-23","link","mostly true","",687,1673,154
219367258105115,1282957221746108,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1282957221746108","2016-09-20","link","mostly true","",103,733,468
346937065399354,1252609268165458,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1252609268165458","2016-09-26","link","mostly true","",2401,6880,231
184096565021911,1041422675955958,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041422675955958","2016-09-26","video","no factual content","",NA,217,79
62317591679,10153864173561680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153864173561680","2016-09-27","link","mostly true","",7,147,9
346937065399354,1254200998006285,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1254200998006285","2016-09-27","link","mostly false","",5054,10271,431
62317591679,10153859529161680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153859529161680","2016-09-26","link","mostly true","",3,18,4
62317591679,10153841231561680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153841231561680","2016-09-19","video","mostly true","",85,1428,430
219367258105115,1284309848277512,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1284309848277512","2016-09-21","link","mostly true","",9,79,46
219367258105115,1285114678197029,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1285114678197029","2016-09-22","link","mostly true","",128,392,96
346937065399354,1246555162104202,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246555162104202","2016-09-20","link","mostly true","",3151,12665,1998
346937065399354,1248626551897063,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1248626551897063","2016-09-23","photo","mostly true","",12359,19679,704
146422995398181,1456154251091709,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1456154251091709","2016-09-27","link","mixture of true and false","yes",864,2948,233
184096565021911,1041535642611328,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041535642611328","2016-09-26","link","mostly true","yes",10,97,39
62317591679,10153850691616680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153850691616680","2016-09-22","link","mostly true","",82,760,141
219367258105115,1291661910875639,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1291661910875639","2016-09-27","link","mostly true","",77,235,105
135665053303678,552825424920970,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/552825424920970","2016-09-22","link","mostly true","",52,111,14
62317591679,10153862875541680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153862875541680","2016-09-27","link","mostly true","yes",75,887,197
62317591679,10153863814371680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153863814371680","2016-09-27","link","mostly true","",162,1805,51
135665053303678,554510431419136,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554510431419136","2016-09-27","photo","no factual content","",402,398,9
389658314427637,1541205512606239,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541205512606239","2016-09-27","link","mixture of true and false","",7529,16178,594
146422995398181,1449777868396014,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1449777868396014","2016-09-21","link","mostly true","",148,925,32
389658314427637,1534503949943062,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1534503949943062","2016-09-21","link","mostly true","",207,325,156
346937065399354,1252994151460303,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1252994151460303","2016-09-26","photo","no factual content","yes",NA,19852,591
219367258105115,1285912444783919,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1285912444783919","2016-09-22","link","mostly true","",79,985,430
184096565021911,1038541676244058,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1038541676244058","2016-09-23","link","mostly true","",5,28,5
